userId,contentcode,contentdes,click,date
qlirb805@google.com,134098,거창맷돌,1,03/19/2021
wdijwcr1@google.com,1578542,거창 농산리 석조여래입상,1,07/25/2020
cvbxd@google.com,1122064,강가에 하얀집 펜션,2,10/26/2020
pxsu84@google.com,2674265,강릉경포물회,2,03/20/2021
ngnn6@google.com,391742,경강막국수,3,09/23/2020
kbsg08@google.com,631066,강화도제적봉 평화전망대,3,10/24/2020
dvtxhw993@google.com,2381769,거류산&거류산성,2,01/24/2021
noovlug505@google.com,1749449,거제문화예술회관,1,05/03/2020
gwcmvr712@google.com,1957336,가산서원,3,04/15/2020
agtpbjk7108@google.com,2685333,건도리,3,02/15/2020
jpjoqo071@google.com,2571935,가곡추억펜션(단양추억펜션),2,06/04/2020
hdhvzi7@google.com,1351349,가족사랑바다체험펜션,1,10/10/2020
gjjkj941@google.com,131581,강릉승마장,1,11/11/2020
xygcme448@google.com,2708335,가재와곰펜션 [한국관광 품질인증/Korea Quality],2,01/27/2020
rcfrhb5@google.com,131676,강원랜드 카지노,3,01/23/2021
tfuiolp8880@google.com,128655,거창 황산리 신씨고가,1,11/02/2020
xjea8470@google.com,131140,강서청소년회관,2,04/13/2021
lspry2@google.com,585522,강문해변,2,11/10/2020
zpaeuqcr24@google.com,131169,강원도 세계잼버리 수련장,1,10/10/2020
ryposed383@google.com,2626916,강릉 지중해펜션,3,04/04/2021
gnrb@google.com,2682774,가마로강정 신길삼거리,1,03/11/2020
hcnxu7565@google.com,1607032,개령암지 마애불상군,1,03/31/2021
gicdv@google.com,1200950,가평 연하리향나무,1,08/03/2020
dfswtp9442@google.com,2400130,갈남항,1,01/03/2020
yssu4@google.com,131968,강나루래프팅,2,01/10/2021
akxmofq627@google.com,2605226,강촌 자전거 하이킹,3,07/27/2020
hmgo956@google.com,2628994,강릉 명주동 거리,1,08/29/2020
vdwvsx@google.com,125567,강화전적지,2,03/22/2021
spkqggrv570@google.com,125769,강릉 굴산사지,1,01/19/2020
rdng1@google.com,578400,가사도,1,01/02/2021
yszcu36@google.com,1888040,갤러리카페 봄빛,2,05/27/2020
svjemgus4@google.com,1627011,강경미내다리,3,01/07/2020
zwbi494@google.com,135563,가족마당,1,02/09/2020
alypgec17@google.com,2670841,감자바우식당,1,11/09/2020
qtnbtf36@google.com,2604455,개리비안비치펜션,3,10/09/2020
xsul@google.com,1665536,거창스포츠파크,1,08/14/2020
gdnguf26@google.com,2594851,강진탐진청자 [한국관광 품질인증/Korea Quality],1,10/03/2020
rkmwod586@google.com,1732929,거제섬꽃축제 2020,2,01/07/2021
knbv69@google.com,590873,갯바위펜션,3,12/14/2020
lcnxug570@google.com,126288,격포해변,3,07/30/2020
tfuiolp8880@google.com,402101,강가 압구정,1,09/30/2020
ekdpb@google.com,2398102,강릉ing게스트하우스[한국관광 품질인증/Korea Quality],3,02/08/2021
uoznvotu1243@google.com,2569871,게스트하우스 소설여행,1,01/03/2020
vdbw5500@google.com,2593271,가은채 [한국관광 품질인증/Korea Quality],3,03/02/2021
vldoq@google.com,128980,격포항,2,08/29/2020
ddiwkcqs6917@google.com,129854,가나아트센터,1,06/09/2020
vcdv0124@google.com,127938,거제도 포로수용소 유적공원,3,05/07/2020
mrxlho@google.com,1955177,거창 자연의소리,2,06/23/2020
fxasllj@google.com,127696,거창 수승대,1,02/05/2020
nxatcyqy9910@google.com,130190,갤러리 시몬,3,11/15/2020
kehfykth@google.com,2569515,감성마을 이외수 문학관,1,07/04/2020
rhflyax17@google.com,2685469,강촌,2,02/17/2020
pyzc3@google.com,2688186,가마솥나주곰탕,2,10/02/2020
lusyvsvq@google.com,134946,강서면옥,2,10/22/2020
mkmc4418@google.com,1201082,가평별묘,1,06/29/2020
cxckhbeb22@google.com,2707444,가영당 [한국관광 품질인증/Korea Quality],3,04/14/2021
aipxu5629@google.com,2714140,가야랜드,1,11/23/2020
hookla8@google.com,130571,갤러리 스클로,1,11/04/2020
fntdavm38@google.com,126897,강릉 대공산성,1,01/22/2020
cpfjvyai2175@google.com,538472,각사산촌행태체험마을,3,08/18/2020
ptzl6024@google.com,131976,가송래프팅,1,07/07/2020
xubrjtc06@google.com,130986,가야컨트리클럽,2,02/11/2020
aanv@google.com,1182200,강경 옥녀봉,2,03/20/2020
glmh@google.com,773075,경남 하동 악양 [슬로시티],1,03/10/2021
bwqbksm0320@google.com,125735,강재구공원,1,07/13/2020
kkmbrvwd0@google.com,2541883,강릉 문화재야행 2020,2,07/23/2020
gvvfxtw4154@google.com,133814,강촌매운탕,2,01/26/2020
pidedeqh239@google.com,1607036,격포채석강횟집,1,03/05/2020
cvbxd@google.com,531391,강릉 단오제 2020,2,03/04/2021
avqwsxpx@google.com,130581,갤러리 마노,3,03/09/2020
wucjh6735@google.com,130621,갤러리 한,3,01/06/2020
nvkyiht44@google.com,2687868,거북골안동국시,3,04/15/2021
gwupjd2@google.com,1832011,갤럭시호텔,1,01/21/2020
zathqg9@google.com,2624237,게스트하우스 은가비,1,04/19/2020
hsqzef6@google.com,506378,강진청자축제 2020,3,12/05/2020
oynr@google.com,2551386,강릉원주대학교 박물관,2,03/22/2020
jevwmgvv94@google.com,126812,개삼터·개삼각,3,08/29/2020
vwhih2179@google.com,1012554,강릉바우길(9구간),3,06/02/2020
ygzyvyy8@google.com,2588752,강릉 월화거리,2,11/26/2020
apfji9271@google.com,858476,거송복어,1,01/24/2020
clgft812@google.com,2381769,거류산&거류산성,3,02/24/2020
dqmrikm6@google.com,2710738,강촌랜드,3,02/19/2021
qfzqgl11@google.com,2611154,거가대교,1,08/14/2020
pivg32@google.com,2462890,강북 아리수 정수센터,3,01/30/2021
mmsmawl0@google.com,2683263,강남식당,2,01/02/2021
wpgbt50@google.com,130573,갤러리 S.P,2,12/02/2020
jjdyk013@google.com,2574118,강남스테이힐(Gangnam Stay Hill),1,03/10/2021
hdqag5@google.com,736597,가학동지석묘,2,08/16/2020
hwxw817@google.com,2685333,건도리,1,10/22/2020
ordejn412@google.com,2401957,거진등대해맞이공원,3,05/15/2020
azxkwb@google.com,732484,가든파이브 (Garden5),1,03/28/2020
ngcrhf07@google.com,1200950,가평 연하리향나무,2,05/08/2020
nvkyiht44@google.com,2029545,강릉교동건어물,1,08/06/2020
nznvah7071@google.com,2594149,게스트하우스 여정 [한국관광 품질인증/Korea Quality],3,01/31/2021
zwmsd8501@google.com,2687875,거창갈비 도청,1,10/24/2020
rwpblibj5@google.com,128655,거창 황산리 신씨고가,3,03/08/2020
bnycanxr16@google.com,1624429,강진 백련사 동백나무 숲,2,07/04/2020
qxlbgfx137@google.com,136962,강천각모텔,3,06/01/2020
xtrsox701@google.com,1985702,감미옥(구 대성옥),3,11/27/2020
vcdv0124@google.com,130583,갤러리 원,2,10/24/2020
pphlub4239@google.com,2670641,거기,1,04/02/2021
uqsnrdc2403@google.com,2570224,게스트하우스 에쿠,1,03/31/2021
hebsg699@google.com,2535502,갤러리카페 3안,1,03/01/2020
xipu@google.com,2652929,감미옥,1,03/01/2021
zjmzhb402@google.com,2657495,강화전쟁박물관,2,12/28/2020
gbibs6@google.com,2708335,가재와곰펜션 [한국관광 품질인증/Korea Quality],1,04/04/2021
nqklgoha1693@google.com,132114,"강구장 (3, 8일)",2,12/26/2020
wypoz6045@google.com,1802452,강촌w펜션,2,03/03/2020
zpuu@google.com,538472,각사산촌행태체험마을,2,06/12/2020
ejjdnyac@google.com,250121,가야의 거리,1,09/05/2020
doylwg@google.com,127938,거제도 포로수용소 유적공원,2,09/14/2020
usylrp41@google.com,946451,강경 중앙초등학교 강당,2,01/26/2020
jchah7113@google.com,136485,가야호텔,2,11/18/2020
shkycnu2@google.com,600680,가보,3,06/04/2020
ozbyci3388@google.com,129407,가평 영양잣마을,2,07/06/2020
hhvxf7952@google.com,129194,가나아트파크,3,12/25/2020
lhjbiz0@google.com,1905703,가야산 해인사 홍도식당,1,02/14/2021
kyenspo8367@google.com,128657,거창 둔마리 벽화 고분,1,06/23/2020
emlhdrn4953@google.com,2654476,갤러리 MOA,1,07/13/2020
eppis7@google.com,1920538,강마을다람쥐,1,01/01/2020
cuon55@google.com,2381769,거류산&거류산성,3,05/10/2020
nadm90@google.com,2569511,감악산 출렁다리,2,07/03/2020
ysrv@google.com,294439,감로암(서울),1,11/08/2020
tkbljgx734@google.com,2660518,강정희 간장새우,2,07/13/2020
ibgbf3@google.com,628541,갤러리하우스모텔,2,01/18/2021
yxbn@google.com,1619788,강화 갑곶리 탱자나무,2,03/28/2020
mbjgbn7302@google.com,2642151,갤러리JJ,2,12/11/2020
nllp9@google.com,1749449,거제문화예술회관,3,01/27/2020
mpfyipas10@google.com,2699943,가지산 쇠점골계곡,1,01/04/2021
fjacrs744@google.com,858476,거송복어,3,01/05/2020
aipxu5629@google.com,2685330,강문어화횟집,2,02/03/2021
rkmwod586@google.com,793418,거제 외간리 동백나무,1,11/22/2020
ejxf@google.com,2381769,거류산&거류산성,1,11/14/2020
sbplrnok@google.com,131845,갈매기배낚시,2,11/15/2020
ldqpxayu280@google.com,139190,강촌 느티나무마을펜션,3,02/27/2020
whfvdw406@google.com,1608608,거제시장,3,07/06/2020
fbhdgdz885@google.com,686404,가선식당,2,02/24/2020
ulczxs9095@google.com,2401957,거진등대해맞이공원,3,03/11/2021
sbqo91@google.com,2605187,강릉 대도호부 관아,3,09/30/2020
bbwta9@google.com,2465071,가경재 [한국관광 품질인증/Korea Quality],2,04/06/2020
yxbn@google.com,402101,강가 압구정,1,03/03/2021
eppis7@google.com,131520,가평사계절썰매장,2,06/04/2020
lyzfe19@google.com,2396952,강릉항,1,01/01/2020
nqvxca7@google.com,2571935,가곡추억펜션(단양추억펜션),3,02/24/2020
ezmld103@google.com,131061,개초지(화원1호지),2,06/27/2020
hxbmv7@google.com,2570648,게스트하우스 G601(게스트하우스 G601_강남),3,12/01/2020
lhjbiz0@google.com,608471,가리산막국수,2,07/29/2020
kixqpqk59@google.com,125880,간월암(서산),2,03/17/2020
zgxafl2304@google.com,128474,개실마을,2,01/27/2020
wypoz6045@google.com,2570224,게스트하우스 에쿠,1,07/22/2020
xygbky5@google.com,2523291,강화자연사박물관,1,12/15/2020
bakil7260@google.com,686331,강변장어,1,01/06/2020
lxth2860@google.com,1985801,가을빛묵은지,3,12/03/2020
eemea@google.com,132858,거목한정식,1,06/21/2020
blawk@google.com,250304,강화 선원사지,1,01/15/2021
ptzl6024@google.com,127154,가평리 계서당(성이성 생가),1,06/07/2020
aqlisd68@google.com,128670,강주연못,2,05/20/2020
gljnil82@google.com,2683263,강남식당,2,06/10/2020
bzpgc36@google.com,2685274,갓덴스시 강남,3,04/05/2021
vuyl228@google.com,294452,감천사(부산),2,03/31/2021
wtwnaxw@google.com,984586,가나안경원 (명동2호점),2,08/09/2020
ragr@google.com,2699943,가지산 쇠점골계곡,1,09/14/2020
ferbc355@google.com,2699943,가지산 쇠점골계곡,2,02/18/2021
cmzjfh04@google.com,2398937,갈천계곡,1,03/26/2021
llqjlu1087@google.com,129592,거진 등대,1,05/27/2020
udlxadym@google.com,1887501,감은이오름,3,08/05/2020
vvvu89@google.com,138547,강변에서 황토콘도,3,11/19/2020
nipjow9@google.com,126022,"가야산국립공원(홍류동,청량동지구)",1,12/01/2020
xiznecax7640@google.com,2687849,거랑애매운탕,1,06/28/2020
ylnahele0818@google.com,125502,강화도,3,09/05/2020
zhdlqtl8906@google.com,130587,갤러리조선,1,02/12/2020
gbibs6@google.com,1797757,가경식당,1,08/12/2020
gwcmvr712@google.com,2613900,건강서울페스티벌 2020,2,01/19/2020
vrtge460@google.com,126756,거림계곡,2,03/27/2021
rmfocvt7845@google.com,135136,강강술래 신림동,3,03/16/2020
copo8022@google.com,232229,강서면옥,1,07/22/2020
vrtge460@google.com,2398937,갈천계곡,3,01/19/2021
qdjobkfu687@google.com,125891,갑사,1,12/11/2020
cmql15@google.com,132672,갤러리아 백화점 (타임월드점),3,11/10/2020
tizhvuo45@google.com,131845,갈매기배낚시,2,08/03/2020
gjznvgk8@google.com,127241,각연사(괴산),1,03/27/2021
zbmwg183@google.com,137496,강원도치악청소년수련원,1,02/03/2021
jgsxvhhs756@google.com,125534,강화 전등사,1,01/12/2020
oqvckvkh@google.com,1118418,감삼못공원,3,03/12/2020
ogytu3@google.com,126273,가계해변,2,03/17/2021
cnnncgp3@google.com,134065,개성면옥,2,02/18/2021
aooq5661@google.com,2014192,가마골생태공원,1,01/04/2021
vhhis4@google.com,1722228,강릉단오제전수교육관,2,06/23/2020
kixqpqk59@google.com,135136,강강술래 신림동,1,07/25/2020
igtm@google.com,125567,강화전적지,2,03/17/2020
rtejargg@google.com,135696,가마솥손두부,3,05/04/2020
wnqmfzz637@google.com,578400,가사도,1,04/24/2020
alypgec17@google.com,125566,강화 홍릉,3,12/07/2020
xbwi66@google.com,2702326,건등낚시터,2,06/07/2020
xbwi66@google.com,2606229,강화관광플랫폼,1,03/16/2020
pqvvkfl89@google.com,129805,거제박물관,2,06/26/2020
yawhsc9338@google.com,2574326,개울한옥민박,3,02/20/2021
nznvah7071@google.com,1433504,가경 터미널시장,3,04/23/2020
apfji9271@google.com,2685359,강릉생태막회집,1,05/02/2020
cdxvf50@google.com,132467,강진탐진청자,2,10/21/2020
hebsg699@google.com,131110,가거도,1,10/10/2020
weyylqa@google.com,294476,개원사(경기),3,06/12/2020
kjixf553@google.com,139224,갤럭시 모텔,3,05/03/2020
iwswuaaw3432@google.com,2607620,게스트하우스강남,3,11/26/2020
hpagao4@google.com,2535502,갤러리카페 3안,3,09/15/2020
nipjow9@google.com,2685305,강릉참치,1,01/26/2021
xbwi66@google.com,135696,가마솥손두부,2,01/27/2021
nqklgoha1693@google.com,226926,강진 월남사지 삼층석탑,1,01/27/2020
bfkudbw6@google.com,132672,갤러리아 백화점 (타임월드점),3,12/17/2020
bldpe@google.com,1576464,감악산(거창),3,03/30/2021
bbum@google.com,398363,개화옥,3,07/07/2020
tcnoz680@google.com,1622150,거제민속박물관,3,08/02/2020
mleeyks3@google.com,130190,갤러리 시몬,1,04/05/2021
pwcxm624@google.com,129156,가덕도 등대,1,12/14/2020
dwbkb0@google.com,130405,갤러리 룩스,2,10/20/2020
xjea8470@google.com,911900,걸리버여행기,1,05/12/2020
naksb@google.com,129692,강진마도진만호성지,3,08/26/2020
vwdq6@google.com,2591792,개봉 유수지,2,07/18/2020
qlirb805@google.com,1578542,거창 농산리 석조여래입상,1,03/09/2020
spkqggrv570@google.com,2514820,가진항,1,01/02/2021
hhyff@google.com,127266,거제향교,1,05/19/2020
wmiq@google.com,294461,갑장사(상주),2,04/04/2020
hebsg699@google.com,1014486,강태분 할머니묵집,3,06/05/2020
ztlvnb@google.com,129692,강진마도진만호성지,3,05/29/2020
aooq5661@google.com,125788,강릉 임영관 삼문,3,05/04/2020
bibjdsi34@google.com,127377,강동예찬시비,2,07/26/2020
scnfhpe01@google.com,1116925,갈산근린공원,1,01/05/2020
rtofefy99@google.com,398373,개성만두 궁,1,08/10/2020
cifwewvw5@google.com,1201163,강영천효자문,2,09/23/2020
vvsienxz830@google.com,1936343,거창 솔향기돌담마을,1,05/25/2020
nhtzmsw49@google.com,2688002,거북선횟집,1,04/11/2021
vyazg9380@google.com,127257,가라산,2,05/04/2020
ojat70@google.com,2569871,게스트하우스 소설여행,3,09/29/2020
ixpq0131@google.com,538480,거제 어구낚시마을,2,12/03/2020
icaiedrz40@google.com,130358,경기도자박물관,2,07/23/2020
jkjjws7@google.com,1433504,가경 터미널시장,1,03/11/2020
wvzgfflx67@google.com,774675,겸재정선미술관,2,04/09/2020
bhmqbxt356@google.com,131578,갈도 남쪽 홈통,3,03/14/2020
juhfwsp3145@google.com,1258353,가무악극으로 만나는 토요 상설공연,1,08/28/2020
hcbbwcw61@google.com,849929,가야할매밀면전문점,1,08/18/2020
gatksi4149@google.com,2500296,경기콘텐츠 코리아 랩,2,01/08/2020
zgxafl2304@google.com,1624164,강진향교,3,12/02/2020
woqsnh512@google.com,130511,간송미술관(서울 보화각),3,03/25/2021
wymal6@google.com,126273,가계해변,1,01/01/2021
sqdoton4@google.com,507479,강산에스키샵,2,11/22/2020
nadm90@google.com,126446,가파도,3,01/03/2020
xqjwq@google.com,2659776,경기전 사람들 2020,3,01/06/2020
nejps@google.com,2652929,감미옥,2,06/12/2020
bdte2@google.com,2493039,경기북부어린이박물관,3,12/15/2020
wutigv9089@google.com,294369,가산사,3,07/14/2020
aoptbeh9@google.com,2594149,게스트하우스 여정 [한국관광 품질인증/Korea Quality],3,01/06/2020
wpjrzmul387@google.com,1252563,갤러리 엠,3,02/26/2020
trwq@google.com,131940,가평TOP랜드 번지점프,2,08/08/2020
bmoyribf4597@google.com,128677,감포항,2,02/24/2020
sontms4@google.com,250326,강화 서도 중앙교회,3,02/02/2021
styp135@google.com,128293,강릉 대기리마을,3,04/02/2021
hdvcn933@google.com,126582,거제자연휴양림,1,04/15/2020
yobqyiek6@google.com,2685459,갈매기다방,2,12/01/2020
fcbwv39@google.com,2670280,갯내음,1,06/21/2020
sbplrnok@google.com,2371958,거궁회관,3,02/10/2020
rvyalw9065@google.com,128199,강동몽돌해변,2,01/02/2020
djlbx887@google.com,143125,거제삼성호텔,1,10/26/2020
srcrqljz952@google.com,2600188,거경제,1,05/18/2020
jaobshr@google.com,130986,가야컨트리클럽,3,06/11/2020
gbqf7@google.com,946216,강경 구 연수당 건재 약방,2,08/07/2020
wutigv9089@google.com,893974,개평한옥마을,3,11/15/2020
intblnc1@google.com,2575790,개성순대주식회사,1,12/03/2020
ztlvnb@google.com,2703718,거금대교,2,02/22/2020
yieynq174@google.com,2569515,감성마을 이외수 문학관,3,03/31/2020
qsobbn4@google.com,728954,강화어부네꽃게탕,3,12/01/2020
umhj499@google.com,1516091,강화도 황청낚시터,3,08/02/2020
yssu4@google.com,2572464,갑돌이와갑순이장어먹고,2,04/12/2020
ottevx83@google.com,2652903,가쯔야,1,01/21/2020
gjjkj941@google.com,987769,감우재전승기념관,3,02/18/2020
nhtzmsw49@google.com,798518,가든갤러리,1,05/22/2020
jaobshr@google.com,132469,강진 고려청자사업소,3,04/01/2020
qowlacq@google.com,126416,강진 고려청자 요지,1,07/29/2020
rvyalw9065@google.com,131968,강나루래프팅,3,03/04/2021
qphsopuc4502@google.com,398363,개화옥,3,02/02/2021
main63@google.com,1985702,감미옥(구 대성옥),2,07/24/2020
oryzret824@google.com,2513971,가실성당,3,11/14/2020
pzxvpti338@google.com,2681503,감자마을,3,03/08/2020
tuqtqq92@google.com,1866904,가시식당,2,08/12/2020
xiyscdi65@google.com,2553504,가치가 (관광두레 주민사업체),3,01/22/2021
kxrpmu@google.com,1433504,가경 터미널시장,3,02/27/2020
rjrnooi0@google.com,130670,강원종합박물관,1,01/13/2021
ykoeiljc6904@google.com,2414791,강릉커피거리,3,03/01/2020
wygde066@google.com,125593,가리산(홍천),2,01/17/2020
zfcsott527@google.com,2626937,강다방 게스트하우스,3,07/11/2020
rqqld3998@google.com,1887493,감낭오름,1,03/26/2021
skqdvozx0479@google.com,126501,개운사(서울),3,12/27/2020
nznvah7071@google.com,143017,가보호텔,3,06/18/2020
ydltyqm7@google.com,2613159,갈모봉 산림욕장,2,10/13/2020
rzuo4741@google.com,404056,갯마을갯뻘낙지,2,09/25/2020
dtrei@google.com,1200751,가평군목공예영농조합,2,10/14/2020
pqpzs900@google.com,397642,거제 썬트리팜리조트,1,12/03/2020
ostq4805@google.com,127802,강화 참성단,1,04/03/2020
nllp9@google.com,2376711,가을동화펜션,2,10/03/2020
igtm@google.com,2609894,경기전 연가,1,08/29/2020
oqvckvkh@google.com,126645,강진만,2,08/17/2020
epfgwao51@google.com,137913,강이흐르는마을 펜션,1,08/16/2020
jphrwoiq@google.com,129696,강진 금곡사 삼층석탑,2,06/05/2020
nmelu921@google.com,2571998,가리벨리 관광펜션(가리벨리관광펜션휴양타운),1,02/11/2020
iwybrfvj5@google.com,2685274,갓덴스시 강남,3,04/04/2020
dqpjzadp611@google.com,2484393,감천 아지매 밥집,3,07/03/2020
akxmofq627@google.com,627582,감자네,3,09/18/2020
hlacuxkd33@google.com,2689524,가마숯불식육,2,04/04/2020
psgvlsue@google.com,600680,가보,1,05/08/2020
wfhu858@google.com,2600730,게스트하우스 리좀,2,04/11/2020
tupup148@google.com,1884521,가새기오름,2,04/03/2020
sflnor698@google.com,130616,갤러리 아트링크,1,03/13/2021
rxazvwmv896@google.com,128677,감포항,3,03/20/2021
zvuij4126@google.com,129181,간월도 어리굴젓 기념탑,3,10/20/2020
hroefw7119@google.com,1850768,간현청소년수련원,3,05/12/2020
usylrp41@google.com,129810,강화역사박물관,3,10/06/2020
idavvilw5895@google.com,2049484,게스트하우스서울삼촌[한국관광 품질인증/Korea Quality],2,10/21/2020
cifwewvw5@google.com,1986350,간월포구 영양굴밥,1,08/12/2020
ljdg6521@google.com,132785,가평 잣고을 전통시장,3,11/27/2020
wnmzmwm572@google.com,2610509,간절곶 소망길,1,02/28/2021
uzxjlzp8@google.com,2612802,강화루지(강화씨사이드리조트),1,09/18/2020
yddulvuv@google.com,1916695,가사해수욕장,1,03/14/2020
xqjwq@google.com,133184,강계봉진막국수,2,06/04/2020
zathqg9@google.com,125463,가리산(포천),3,11/19/2020
uvoq1671@google.com,1972411,갤러리 가람,3,04/09/2020
izvtwypn@google.com,2610850,강원숲체험장,2,01/21/2020
junhk@google.com,131986,"경기 안성장 (2, 7일)",2,08/10/2020
jrkxs66@google.com,2654476,갤러리 MOA,2,08/29/2020
rlwj428@google.com,2643060,게방식당,2,09/09/2020
lkht2905@google.com,2572145,가마정,1,02/23/2020
knpldhh3913@google.com,402897,갯마을,3,09/26/2020
axbm@google.com,125462,가덕산,2,09/20/2020
lrixyutr38@google.com,2585333,게스트하우스 수니,2,10/16/2020
szoa696@google.com,131536,강화 길정지,1,09/26/2020
dzkinjb@google.com,2687839,가쯔돈까스,3,05/10/2020
icaiedrz40@google.com,1608608,거제시장,1,12/30/2020
ylnj293@google.com,2575826,갯마을낙지,1,11/19/2020
zjwr@google.com,2600188,거경제,3,06/20/2020
jnexfj8@google.com,580288,갈목도,2,03/15/2020
aosaywsm45@google.com,2521964,강화평화빌리지,2,10/24/2020
nmelu921@google.com,634155,개정,2,08/14/2020
xhipspa1@google.com,129010,갈천동초가까치구멍집,3,02/16/2020
qhlgvbcg707@google.com,138547,강변에서 황토콘도,1,10/22/2020
yjqshcyg8@google.com,129922,갤러리미,3,12/26/2020
okcwcqrr7839@google.com,1846020,거제맹종죽테마공원,2,12/12/2020
atpo500@google.com,1214384,검단집,3,07/07/2020
msegkzg3609@google.com,131139,강남청소년수련관,1,06/23/2020
jnexfj8@google.com,2598695,㈜피에프비파트너스 마린칸토,3,06/11/2020
nqvxca7@google.com,131982,"가평5일장 / 잣고을전통시장 (5, 10일)",1,04/19/2020
udigse@google.com,947611,개항장 거리,3,05/16/2020
gvvfxtw4154@google.com,2685272,가미분식,3,12/16/2020
umhj499@google.com,2577481,가마솥보리밥,1,05/13/2020
lcnxug570@google.com,126644,간현관광지,2,04/09/2021
knpldhh3913@google.com,2670270,강남가든,2,10/25/2020
ykvhsbf46@google.com,1955953,강한사,3,10/20/2020
pzfubel96@google.com,1599680,거창파인밸리리조트 비계산가든,3,06/07/2020
rwpblibj5@google.com,2376711,가을동화펜션,1,01/14/2020
alci167@google.com,2638488,거제 관광모노레일,2,03/28/2021
vrtge460@google.com,895963,강원도 탄광문화촌,2,03/02/2021
jrhiwx@google.com,2605330,경기영어마을 양평캠프,3,10/26/2020
hwxw817@google.com,2667707,경기정원문화박람회,3,01/15/2021
inogn4@google.com,130084,거창박물관,2,12/30/2020
ympnce7058@google.com,129132,강댕이 미륵불,2,01/15/2021
uvfvwtp@google.com,2687772,강동분식,3,12/30/2020
euip661@google.com,126034,갑장산,3,09/07/2020
osyaodf9@google.com,2568981,강이 있는 풍경 (강이 있는 풍경 펜션),1,12/04/2020
sbplrnok@google.com,774675,겸재정선미술관,1,03/08/2020
hsqb78@google.com,131542,갬주리코지(볼락코지),3,01/18/2020
fxyrjh41@google.com,126905,가리산자연휴양림,3,12/03/2020
djlbx887@google.com,128498,가뫼골마을,2,10/09/2020
zjwr@google.com,2664520,게스트145,1,02/17/2020
mgtx0@google.com,134746,개화,1,01/24/2020
tqjmlq7498@google.com,128758,강릉 경포해수욕장,2,10/26/2020
ldkqbfkh3@google.com,1722228,강릉단오제전수교육관,2,01/14/2021
xygbky5@google.com,582215,가리왕산이야기 펜션,3,06/29/2020
iusq8764@google.com,636266,거문오름 [세계자연유산],3,02/08/2020
hovmavq2@google.com,1014155,갯마을회센타,3,03/27/2021
mundmi96@google.com,2599177,강화도령 화문석 체험장,3,01/31/2020
srcrqljz952@google.com,138918,거제도그펜션,3,09/30/2020
uakjc8672@google.com,1884505,가문이오름(감은이오름),2,01/01/2020
xnxy@google.com,130617,갤러리 아트사이드,3,09/14/2020
qbnt56@google.com,128653,거창 동계 종택(정온선생고택),3,04/04/2021
qjgbo404@google.com,126346,개암사,2,12/16/2020
efykqwni559@google.com,129285,가평 연인산마을,2,01/01/2020
gxmysga3612@google.com,1890177,거미오름,3,12/16/2020
jpjoqo071@google.com,128427,가정녹색농촌체험마을,2,05/15/2020
gnrb@google.com,130832,경기과천교육도서관,3,12/17/2020
rhflyax17@google.com,125450,감악산(파주),1,01/24/2020
idavvilw5895@google.com,2605226,강촌 자전거 하이킹,1,11/01/2020
junhk@google.com,2456536,강남 마이스 관광특구,3,01/16/2021
gpscpn3669@google.com,139190,강촌 느티나무마을펜션,2,03/03/2021
umhj499@google.com,2588752,강릉 월화거리,3,03/28/2021
msegkzg3609@google.com,2688186,가마솥나주곰탕,1,09/18/2020
lmzvn674@google.com,2574044,강동회수산,1,01/18/2021
xjea8470@google.com,130616,갤러리 아트링크,3,04/13/2020
ltzfvs1238@google.com,1284247,가평의병3.1항일운동기념비,3,03/12/2020
weefw5@google.com,126828,갓바위 문화타운,3,12/24/2020
fwyfdzeb044@google.com,130373,강남문화원,3,04/15/2020
oryzret824@google.com,404116,가운데집,3,03/17/2020
xphoqjhd@google.com,2553504,가치가 (관광두레 주민사업체),2,11/07/2020
xymrpye5797@google.com,126022,"가야산국립공원(홍류동,청량동지구)",3,08/09/2020
pqysx501@google.com,131974,가지오래프팅,1,04/04/2021
vmseto695@google.com,793418,거제 외간리 동백나무,2,01/27/2020
pptwr7825@google.com,128677,감포항,2,02/10/2020
wfhu858@google.com,2484393,감천 아지매 밥집,2,01/12/2020
luoh358@google.com,139867,갤러리&팬션 풍경소리,1,08/31/2020
jtyt2@google.com,130831,경기중앙교육도서관,3,09/26/2020
douf5@google.com,2652929,감미옥,1,09/13/2020
ebpj@google.com,753397,갈론계곡,3,09/10/2020
hpagao4@google.com,134470,강화가든,1,02/03/2021
jkkqsmm@google.com,250121,가야의 거리,3,02/24/2020
xumx5@google.com,1578365,거창 무릉리 정씨고가,1,11/18/2020
qprcyi192@google.com,1343990,경남 하동군 으뜸상품홍보관,1,03/01/2020
gjmp767@google.com,127956,가조 백두산천지온천,3,01/19/2020
konl083@google.com,127781,갈기산,2,02/09/2020
hvavx4636@google.com,130489,경기아트센터,2,11/26/2020
rhflyax17@google.com,598635,검멀레해변,3,01/21/2021
tzvnjx6555@google.com,1576464,감악산(거창),1,02/17/2020
mvnmzklk1048@google.com,126898,강릉 통일공원,1,02/18/2021
bmmlbs@google.com,686404,가선식당,2,04/15/2020
nuwbsf737@google.com,507479,강산에스키샵,2,01/13/2020
ldkqbfkh3@google.com,128360,강릉 한울타리마을,3,04/09/2020
gcwwqslz3878@google.com,1608608,거제시장,1,04/05/2021
bnycanxr16@google.com,2580078,갈밭식당,2,03/13/2021
